word,onset1,vowel1,tone1,onset2,vowel2,tone2,specTilt_1,specTilt_2,specTilt_3,specTilt_4,jitter_1,jitter_2,jitter_3,jitter_4,shimmer_1,shimmer_2,shimmer_3,shimmer_4,hnr_1,hnr_2,hnr_3,hnr_4,amp_1,amp_2,amp_3,amp_4,f1_1,f1_2,f1_3,f1_4,f0_1,f0_2,f0_3,f0_4,specTilt_1_v2,specTilt_2_v2,specTilt_3_v2,specTilt_4_v2,jitter_1_v2,jitter_2_v2,jitter_3_v2,jitter_4_v2,shimmer_1_v2,shimmer_2_v2,shimmer_3_v2,shimmer_4_v2,hnr_1_v2,hnr_2_v2,hnr_3_v2,hnr_4_v2,amp_1_v2,amp_2_v2,amp_3_v2,amp_4_v2,f1_1_v2,f1_2_v2,f1_3_v2,f1_4_v2,f0_1_v2,f0_2_v2,f0_3_v2,f0_4_v2
ninu,n,i,M,n,u,L,-12.50424318,-14.80715693,-14.92775844,-14.70875491,0.01383,0.00204,0.00613,0.0078,0.05926,0.02773,0.03111,0.07844,17.81541627,19.89596775,13.06698627,12.92037698,63.83438626,66.65997154,66.96114233,64.32032154,324.4662654,314.5162158,322.9165332,331.854572,135.1774557,135.4011201,133.8064004,129.7147242,-10.15687136,-9.960644355,-6.332948223,-1.634481494,0.14258,NA,NA,NA,NA,NA,NA,NA,-1.471499037,-2.401894314,-1.478566228,-2.414037656,58.63017041,57.09544003,56.55246966,52.63621689,474.7523597,727.2047746,673.0510223,816.1122882,113.4475223,107.4314261,102.9353023,102.2664445
nuni,n,u,M,n,i,M,-13.64146475,-14.68828023,-14.26208619,-13.58026978,0.00425,0.00396,0.00161,0.0076,0.04438,0.01392,0.05276,0.05128,19.18089769,23.28979707,22.49704014,17.46853869,64.08440966,64.5292521,63.92192883,62.37882647,690.1732912,495.7673428,350.8504851,628.7973869,138.8677159,137.2826729,135.5329186,133.1155631,-14.44977731,-14.23124543,-14.26186297,-11.12267685,0.01528,0.00338,0.0032,0.00369,0.05803,0.0082,0.048,0.07023,19.22409313,18.37464778,19.54115616,19.23050988,64.69451848,65.38148088,63.97748467,60.99497633,342.8314042,348.8559097,346.4584242,358.5240584,136.6965847,134.490525,132.2379327,132.4869653
nuna,n,u,H,n,a,H,1.938224727,0.142839076,-1.76610213,-2.338167171,0.01085,0.00218,0.00244,0.00295,0.04976,0.03568,0.03172,0.06818,13.24459452,20.399213,19.00941044,21.39091602,61.38452977,61.93224228,61.88635102,60.66632585,810.0686201,582.5196085,649.263335,711.0928386,166.4908295,167.961825,166.8964343,165.2932927,-2.513189935,-3.092944548,-2.775328794,0.636010058,0.00439,0.00191,0.00371,0.01576,0.04923,0.03082,0.09195,0.21774,16.65501674,21.79809233,18.97205251,10.64355494,63.78047435,66.12449465,64.24701182,55.68515658,704.2285293,755.0614835,753.5379864,749.278132,161.94994,162.5945102,162.9657388,159.3273773
nana,n,a,L,n,a,H,-7.39289746,-8.114598485,-7.355634332,-7.931951478,NA,NA,NA,NA,NA,NA,NA,NA,-1.063812585,-1.126787392,-1.759730337,-2.59608862,62.6151891,63.80261519,63.74321849,61.15950957,747.8770814,772.2072524,773.4655494,739.8798017,117.1008767,115.4685325,115.3950805,115.3129426,-10.74600514,-7.613538403,-7.612889908,-4.067222994,0.00554,0.00306,0.00543,0.01573,0.05342,0.04228,0.07631,0.24633,14.5241105,17.71903328,13.65586416,6.59780363,66.30634689,67.11666931,64.82590703,57.52536679,757.5828714,774.4284789,759.6416302,765.7500166,133.5133417,132.8879325,132.8253321,134.4792766
nini,n,i,L,n,i,L,-8.760950044,-9.705951536,-10.91418068,-10.92868574,0.02798,0.00463,0.04769,0.14601,0.04255,0.0143,NA,0.39676,12.39267318,13.95985595,4.596953637,3.731389837,62.16570615,62.15752533,61.25373802,58.70891193,402.1907724,397.6122945,415.0645039,401.0108824,126.103338,120.2358567,116.7052133,112.8886333,-11.02960168,-13.24306533,-10.54461157,-8.624721813,0.08884,0.08532,0.09847,0.2193,0.41756,NA,0.41134,0.36244,5.273454187,5.044109331,4.22917775,2.247110149,61.12987814,61.0674606,59.67678346,55.30462235,365.4807004,379.3175663,394.3404555,366.685857,118.7687361,117.4646197,111.8419069,108.0708372
nanu,n,a,H,n,u,L,-3.711550186,-6.814728903,-6.012552619,-5.432485807,0.00338,0.00246,0.00267,0.00404,0.16011,0.03039,0.05598,0.15959,14.08617429,16.54145588,16.16436719,17.81860336,66.7572747,70.61660517,70.09996874,65.66593529,753.5253379,762.3623701,737.6335838,673.0199133,159.8735021,160.4731583,162.0878429,163.6171784,-6.04595397,-10.27153809,-11.0922551,-1.949675609,0.01611,0.02352,0.04163,NA,0.11059,0.12912,0.10342,NA,8.919463276,6.929696365,4.497102236,2.178399844,60.72940461,63.18324759,63.14386219,55.16351925,708.336332,553.0880256,624.5545383,701.7322886,157.7779002,145.0510647,128.5756953,117.6083128
nina,n,i,H,n,a,L,0.140309387,5.198376798,5.748003506,0.271330804,0.00647,0.00278,0.00211,0.00485,0.02692,0.02043,0.01856,0.01607,15.56905043,20.11522158,21.34752846,19.30677174,61.39889016,62.99368919,63.08929282,61.78113068,462.352757,474.271412,484.9686481,488.6094558,167.423833,171.5339687,171.6750333,169.5547439,-0.545773246,-5.374332239,-7.365122806,0.613116438,0.01879,0.01544,0.03649,NA,0.0693,0.02788,0.15392,NA,7.700290777,3.233887477,0.272372724,-0.59964037,66.17818343,69.10428455,67.94582448,55.32380208,691.1233847,730.4996474,744.479834,741.7828563,163.3395102,152.9137848,132.8909147,125.7139952
nana,n,a,L,n,a,L,-11.15269337,-7.464863893,-9.204146963,-9.484990122,0.01288,0.00284,0.00498,NA,0.07414,0.02026,0.02192,NA,9.662900381,16.00627592,13.83136593,3.864633975,63.938229,66.84043386,66.86447664,63.72655051,667.0059263,728.9353582,707.7190296,679.3736728,125.9249728,123.5060429,121.416958,117.4844768,-6.037876777,-8.598635487,1.465151999,NA,0.01911,NA,NA,NA,0.21916,NA,NA,NA,-0.209653638,-1.296269498,-1.331986156,-1.347296333,62.54635185,62.52864655,58.9878536,53.78486062,727.3286627,752.0774854,806.4186258,776.7323258,119.6713972,113.7785845,113.3312711,NA
nana,n,a,H,n,a,M,-7.888585104,-7.870250226,-7.242108751,-6.451612003,0.00452,0.00499,0.00435,0.00977,0.11448,0.01934,0.04618,0.20436,17.33788279,14.36056305,14.57924779,10.03914332,68.09011703,70.83313594,69.40019142,65.1636402,719.925301,739.0866204,702.8595347,612.6654916,149.8921277,152.945214,153.8454056,149.5530396,-10.94549881,-8.76731476,-7.713542978,-4.687675159,0.00552,0.00262,0.00528,0.01483,0.06759,0.02129,0.03933,0.1757,14.7409565,19.95399841,15.01856691,11.9801589,64.57587393,63.50584154,62.33617025,58.14573946,676.0505918,688.6265069,677.9284175,612.2966074,132.6577832,130.65985,129.3659882,130.2551212
nunu,n,u,M,n,u,H,-11.04954929,-13.16820634,-13.77152423,-12.83651766,0.00433,0.002,0.00305,0.00312,0.11039,0.02211,0.00975,0.05527,21.20641601,25.73919815,21.4412125,19.49963634,63.54167596,65.1866201,64.59132334,62.76061126,408.6768742,453.8965619,500.8757283,474.3823349,142.8032743,142.0123141,140.0161873,137.9557435,-1.448119161,-1.575787932,-0.879196002,-2.965715418,0.00435,0.00248,0.0028,0.00498,0.0441,0.03915,0.02647,0.06842,20.04502012,21.24203904,19.66574447,17.13963018,62.21956763,62.19787699,61.05638656,56.54286654,629.183262,609.8849733,669.8412127,463.6267727,163.9940536,163.1360771,159.9880194,155.0685027
nanu,n,a,L,n,u,H,-6.035552026,-7.303505002,-6.815507003,-8.432635323,NA,NA,NA,NA,NA,NA,NA,NA,-1.58180891,-0.689986945,-2.257340291,-5.341414735,60.70059629,63.09417113,61.77639786,58.26497354,722.8434066,751.8314029,718.835974,636.9195612,113.9428206,112.892232,113.652234,112.3057237,-9.445343114,-7.335576034,-7.868121235,-5.547942456,0.00986,0.00222,0.00343,0.00672,0.03702,0.03571,0.06271,0.15892,21.48851792,25.4796032,22.42499895,19.04563218,60.2707872,60.02531115,58.0531785,53.75447919,356.6216162,547.1820677,606.3842408,516.9691121,131.1212454,129.6746965,129.0423441,128.1721327
nani,n,a,L,n,i,H,-7.318365795,-7.563203629,-7.324896244,-8.725253984,0.14699,NA,NA,0.19001,NA,NA,NA,NA,-2.010155233,-1.557409314,-1.895490971,-4.039169119,61.31928403,62.50212266,61.18400688,57.87745938,712.4061202,725.0210702,672.79197,579.8482563,114.7170511,112.6211474,111.3703085,109.5728933,-8.078489794,-7.036849821,-7.722612107,7.624413808,0.20407,0.01773,0.01734,0.01454,0.30916,0.03247,0.11785,0.09449,3.022898889,13.24943196,10.19938314,15.67471174,60.18814911,62.2886381,59.66507938,54.08886969,354.8432816,354.1471738,380.8636126,412.2464874,116.4491657,127.4278154,147.4027546,152.4113516
nana,n,a,M,n,a,M,-11.57829552,-8.917669245,-10.04275018,-9.111124149,0.01389,0.00529,0.0027,0.00947,0.2161,0.0229,0.02926,0.10458,12.07557441,13.03991399,15.81133712,11.05247097,64.84072947,66.87557129,66.66924647,64.57637861,695.2515957,741.7014363,718.0672141,659.3446484,135.5410433,135.7740384,136.6051949,134.9301311,-11.49697406,-7.644253005,-6.026191742,-4.895967157,0.0065,0.00176,0.00835,0.01459,0.056,0.04702,0.05234,0.14928,12.69165437,15.94980982,12.85369221,9.912815971,63.25443811,63.14949484,59.79093707,53.9046402,653.3981876,690.4349125,684.6814786,649.3358782,132.3109189,130.5478146,132.7819136,136.3410984
nuna,n,u,L,n,a,L,-8.514038027,-8.61009469,-8.427140315,-9.345098683,0.16758,0.13751,0.15987,0.19075,0.40551,0.21333,0.25221,0.36221,1.660810591,2.312340372,2.019366503,1.715620594,60.68396876,60.46139734,59.2041487,57.9319375,819.1404638,694.4600277,471.6741045,882.5169659,117.3112779,114.2621702,111.638604,109.2833239,-9.697316488,-7.967621751,-6.226875647,-1.05418076,0.08644,NA,NA,NA,0.33753,NA,NA,NA,-3.809085155,-3.767455942,-2.558393363,-3.330880872,59.46858688,59.09810706,58.00516444,54.10138374,653.8868203,675.32768,688.969611,695.2438331,109.8012482,106.3803555,102.7379465,100.0630933
nanu,n,a,L,n,u,M,-8.147254577,-9.183392046,-7.187738569,-7.974845266,0.05662,NA,NA,NA,NA,NA,NA,NA,-2.303380905,-0.700319819,-1.129613519,-2.747590308,59.8651004,61.18004299,61.52780762,58.36953241,706.4514416,735.0213916,721.9050044,672.1567562,111.7539941,108.1171938,106.0563091,105.6502657,-11.18970577,-10.63152987,-7.336601146,-5.367959778,0.01227,0.00378,0.01048,0.04184,0.08357,0.03245,0.15147,0.1747,16.81999219,20.75659139,16.23712745,7.380277484,61.66381846,61.55777284,57.88125486,52.4503299,506.6691006,561.1881513,594.2650712,722.2687725,129.6053316,129.1048176,128.9258059,132.9690309
nina,n,i,L,n,a,M,-10.62421994,-11.36819573,-14.1639003,-12.49697735,0.13183,0.18187,0.19761,0.17338,NA,NA,NA,NA,2.855073791,2.12641815,2.328713033,3.277703468,57.48603532,58.02122691,57.77441407,56.80421258,440.0147785,437.8643702,441.36735,444.8337127,110.6502626,110.6205961,109.6090434,109.0972578,-10.01064597,-9.517896245,-9.554877685,-4.019747344,0.01475,0.00149,0.0049,0.02026,0.01675,0.01949,0.06776,0.2376,10.89364363,18.93291173,13.98668374,5.003444252,61.75301012,63.83641963,62.5785813,57.23444744,689.4906998,722.5706011,745.7288875,726.3870056,122.1667521,121.098701,121.2222455,123.932962
nuni,n,u,L,n,i,M,-9.401762347,-9.137044967,-9.228128537,-9.356234256,0.10635,0.09418,0.14195,0.16411,0.38402,NA,NA,0.44213,3.500800321,3.660327521,2.912274622,2.945358312,59.92067407,60.1027497,59.54140661,58.22792925,679.4956656,725.381352,777.9315737,284.9215792,115.0781601,113.6307883,112.2932622,110.6720177,-10.3972933,-11.93043601,-6.354184247,-5.900220483,0.00698,0.00895,0.0058,0.01536,0.04222,0.03819,0.08722,0.13631,18.6616232,14.25537763,16.14650882,13.60753954,62.34554112,63.07347605,59.42684443,53.43191585,360.4692444,367.9252779,382.5449881,375.6540527,131.456302,130.0665927,126.067296,125.8434817
nuna,n,u,M,n,a,M,-8.229749293,-4.710432478,-6.071157838,-6.378857026,0.00463,0.00515,0.00226,0.00293,0.01577,0.01976,0.01019,0.0872,27.44998722,20.31123648,23.68243958,24.07821464,60.46603678,60.98715453,61.31754765,60.05966908,520.0608817,598.9483353,626.0384825,820.7925294,122.2517791,123.2077777,123.4571054,122.3516271,-10.57815263,-9.212991681,-7.895119355,-1.821413375,0.01273,NA,NA,0.02398,0.07183,NA,NA,0.24407,3.441173323,-1.275874605,-2.006464002,3.260229562,62.98704729,64.01714608,62.07804974,56.28504229,697.9555231,728.9724528,731.6283711,698.7344289,121.9296449,119.4029064,119.8439123,122.409458
nani,n,a,H,n,i,H,-3.883765719,-3.65442049,-4.19160097,-3.997592535,0.00556,0.00387,0.00297,0.00435,0.16891,0.01319,0.04253,0.12737,17.45698743,16.16131811,17.15999908,17.25418731,66.23330592,69.32253148,68.10190392,64.02389307,756.6638677,774.3224762,748.450183,683.6184077,155.840016,158.0535622,159.3339667,159.1921655,-3.142268657,-2.963686209,-1.437904061,2.566844074,0.00424,0.00411,0.00129,0.01388,0.02662,0.03445,0.0293,0.21111,18.74723309,18.72653834,22.53857035,18.92610512,59.75198129,59.49317599,58.08487454,54.64665655,467.3150131,471.307902,496.4928381,510.4515898,160.6788327,160.1070903,160.7145541,156.7916794
nini,n,i,H,n,i,L,3.331915261,4.934385685,8.035839921,0.116150744,0.00698,0.00337,0.00392,0.00771,0.02602,0.01052,0.01947,0.06978,13.63074984,12.98561582,13.63808119,11.07624015,61.02835391,61.95675578,62.52177802,61.07610225,488.0638455,499.3436138,500.2995255,472.9426482,165.3894419,170.3327697,171.6564723,166.6871797,-2.010519306,-7.849245399,-10.92677184,-4.464034984,0.00722,0.02871,0.09739,NA,0.02215,0.05025,NA,NA,8.353190685,5.263479622,2.260858286,-1.533819544,60.61789401,61.86156453,61.10021881,54.04559938,431.2968709,385.803013,438.604823,443.3364498,158.8413593,144.1266659,117.6428611,101.2461727
nuni,n,u,H,n,i,L,0.833417917,2.375803096,-1.042207897,-4.799336832,0.00804,0.00172,0.0041,0.00805,0.05419,0.01548,0.0517,0.05945,14.55769739,20.65023762,16.24461525,13.26992835,62.83359192,63.91995324,63.14905639,61.40237011,655.4946451,669.4511627,722.869608,725.0538587,163.9192563,166.8234227,165.3513093,160.5603301,-7.032312586,-10.82458913,-11.28072507,-8.500991136,0.0079,0.02158,0.0771,0.21915,0.05357,0.0393,0.30341,0.13553,11.81490612,7.291820874,4.724303237,2.435700747,60.17632498,62.57801954,62.20710861,54.92725505,403.0939737,368.4648402,386.7786103,393.1892118,153.8735402,144.0276181,123.2806644,108.5749972
ninu,n,i,M,n,u,H,-13.07732814,-14.42780555,-16.24250791,-14.85172168,0.02492,0.00165,0.00341,0.00121,0.12988,0.00531,0.01895,0.05574,18.48234266,21.93306491,17.92635127,21.63370301,63.18576788,64.80763262,65.24612419,64.05130549,326.601907,325.3201064,325.1399478,320.4742715,138.9625363,137.0394665,135.8083291,136.3369672,-1.556539465,-2.42320489,-0.548797321,5.7355546,0.00549,0.00279,0.00306,0.02242,0.06034,0.05448,0.03717,0.12943,20.45688918,24.38542365,20.40418672,13.22918074,61.57942222,61.65590117,60.23649912,54.33575013,611.6982503,739.8427376,744.9317331,683.9421358,157.7781602,158.5551016,158.0073519,150.8919295
nuna,n,u,L,n,a,H,-9.785805905,-10.00075291,-10.57941173,-11.60896006,0.05977,0.07342,0.09267,0.11822,0.3388,NA,NA,NA,4.896178877,4.331298816,3.785346463,3.643979516,60.41996296,59.48130687,58.95271032,58.28430032,443.9961923,446.372906,444.78699,432.9448754,116.5805952,115.6829494,114.5048242,113.1007241,-11.23346191,-9.041804118,-9.520643332,-7.714537926,0.08907,0.01148,0.01258,0.01428,0.36332,0.04971,0.05772,0.13367,-0.899579183,3.274358549,4.428137531,5.373815276,61.7841544,66.74397906,66.10000833,62.29517692,552.3888834,726.5365971,750.1991412,658.0116883,114.9394564,121.0595524,131.4009399,145.5295116
nuna,n,u,M,n,a,L,-11.53247961,-13.56112468,-13.28304117,-14.13204346,0.00651,0.00709,0.00524,0.00627,0.14377,0.002,0.02129,0.05635,15.61038071,18.54348507,16.15655339,14.03804733,64.73386229,66.12118298,65.90482032,65.03352082,363.7799566,391.7031811,423.9441572,1179.242287,141.4214596,138.1905959,135.3314143,131.7418301,-13.94978827,-7.020070308,-5.595273761,-3.481057567,0.11394,NA,NA,NA,0.39655,NA,NA,NA,-1.095507674,-3.1804522,-2.182726229,-3.568021858,62.25668035,62.65692288,61.91834545,54.97126224,584.9436252,670.1727124,691.5754463,667.2540955,115.0221894,105.4823641,100.3976105,102.3065809
nunu,n,u,H,n,u,L,-11.06413166,-13.53296226,-13.48111459,-15.40904652,0.00817,0.00316,0.00115,0.00556,0.11514,0.01988,0.01928,0.02887,17.80358227,21.52658733,22.64401353,16.97731757,65.44254907,67.29823592,67.21309473,66.46786588,306.4664697,880.3500023,731.5196418,856.0653548,143.119821,141.5382658,140.252144,137.6852761,-12.46428896,-10.95240676,-10.50141853,-4.252516463,0.07802,NA,NA,NA,0.40386,NA,NA,NA,1.95464178,-1.195497466,-0.90401145,-1.090844275,61.67589195,59.59534463,58.15414027,54.41940552,444.9224448,463.9260958,502.0384336,476.0295291,115.1470135,108.9075421,102.6392046,100.3320256
ninu,n,i,H,n,u,L,4.678392316,5.565100917,3.608259069,4.519458206,0.00684,0.00377,0.00278,0.00922,0.02516,0.01538,0.03471,0.06854,16.15233246,16.93329676,15.65987164,11.66930618,66.44428314,67.77572704,66.8700755,63.10413183,381.4876909,384.4342654,390.0646189,390.9683282,173.8516847,178.4276526,177.6943651,172.2845101,1.875584005,-5.494871422,-11.77649811,-3.626992484,0.00873,0.02512,0.06379,NA,0.05143,0.04327,0.14781,NA,12.61247552,4.733172393,3.349190558,0.651650353,63.86601166,65.26242302,65.53789326,54.61208997,982.2067673,666.6139831,541.1636239,713.944265,168.7290599,155.352767,127.4416741,110.3313576
ninu,n,i,L,n,u,H,-13.35279887,-13.00356012,-12.8985061,-14.40169968,0.02779,0.0564,0.06969,0.07345,0.37653,0.40975,0.36742,0.35608,5.780685855,5.430100029,5.754624353,6.035883326,62.79380268,63.02248699,63.15794048,61.56761664,347.3149158,358.1165614,365.032635,367.8946154,119.84977,116.7774281,113.8359671,109.332518,-10.92028701,-9.381506773,-10.82217213,7.637524619,0.04147,0.01408,0.02421,0.01046,0.35489,0.02728,0.25449,0.08774,8.743508093,14.46349089,7.082937276,11.27083418,63.49021682,64.96955554,62.94359346,55.50841745,504.2023348,653.4765311,724.4269245,585.8838355,117.3659045,125.241268,143.0590307,159.563164
ninu,n,i,L,n,u,L,-12.28916146,-12.43907544,-11.97499648,-14.87664467,0.04991,0.02204,0.0304,0.10284,0.37277,0.30229,0.37687,0.27518,6.156699061,7.428475081,7.583608246,7.573943417,63.80151393,64.25055217,63.1648433,60.73360173,373.8829503,359.7540005,368.9663463,355.2048992,115.4661732,114.4070377,111.9574176,106.5278079,-14.55295287,-11.19953535,-8.488292195,-7.840600905,0.12519,0.16247,NA,NA,0.4377,NA,NA,NA,1.443820087,-0.242775702,-1.382645333,-1.336766298,59.37983413,58.90513749,57.90021403,54.46388774,452.595226,630.3527475,698.0314006,772.8592477,106.6374714,106.7354055,104.0902905,99.84185589
nini,n,i,L,n,i,H,-12.57328702,-12.56317175,-12.76991061,-11.9899214,0.03164,0.09556,0.0218,0.08794,0.4245,NA,0.38695,0.33333,5.939474626,6.596727599,6.340830576,5.951007978,60.51518335,61.80805391,61.75699151,59.41083024,400.2064455,392.8666361,404.5229583,403.0005087,120.0530954,116.0554108,112.8506879,108.0125084,-14.61579304,-14.67936807,-11.71542283,4.873944908,0.05158,0.01292,0.01879,0.03025,0.33745,0.02534,0.13219,0.14233,11.75204366,8.147377747,6.627934099,7.971926329,64.03102071,65.47528064,62.33567315,56.09161248,351.835734,344.4130951,386.595343,450.7258914,119.555652,129.8067178,146.2701488,164.8394181
nunu,n,u,H,n,u,M,-4.627697699,-4.590093346,-4.791887325,-3.548390827,0.00349,0.00172,0.00386,0.0055,0.04903,0.02321,0.0444,0.03193,18.74567883,21.99797107,16.30647146,13.34964474,63.33074253,63.94193627,63.10696664,60.0601974,542.0745938,556.0815675,619.7125199,482.1655054,157.722402,157.3435355,155.1472107,151.1687773,-11.38300607,-12.80759327,-13.10571895,-6.553279808,0.00424,0.00537,0.00679,0.02144,0.03931,0.02033,0.05445,0.26751,23.29118398,15.5620452,14.44452193,14.17706717,62.96143691,64.30437144,62.94213089,53.99645621,367.2455479,554.2860763,538.6806121,580.0643755,143.3646815,140.5034155,133.8486558,130.5875197
nani,n,a,L,n,i,M,-9.319504814,-9.640093845,-10.33719406,-10.70547974,NA,NA,NA,NA,NA,NA,NA,NA,0.387562315,0.137643552,-0.848264554,-1.543386107,64.99615959,65.2708659,63.86795775,59.52608638,717.4406187,733.3831285,705.2737817,625.4963888,108.8641686,108.6962514,108.7421422,109.1505245,-13.48775789,-15.43778207,-11.58906793,-9.720439629,0.00457,0.00593,0.00733,0.00802,0.05477,0.02485,0.05621,0.15837,20.52570528,15.47568343,16.37860112,21.93656566,61.96817435,62.52549209,60.74445567,55.91035781,339.2709974,347.7632812,358.4929669,348.9138033,129.6027839,127.9659494,124.0413645,121.7763251
ninu,n,i,L,n,u,M,-12.82422471,-12.04479483,-13.38586104,-12.7437988,0.10193,0.08009,0.0437,0.10147,0.38591,NA,0.39719,0.33946,5.582469457,5.971576614,6.367686389,6.664404802,59.36779088,59.90651111,59.98044493,58.89780226,385.5216938,383.0556317,387.1974375,383.157924,113.1360208,113.3016542,113.2956694,112.2450909,-13.53611563,-12.26586295,-11.83684054,-8.698106518,0.01097,0.00257,0.00805,0.01483,0.11639,0.04399,0.05185,0.13878,16.86839988,21.85796137,16.58712417,13.01316165,61.73071068,63.44432277,62.14663597,55.81259626,656.2361314,639.7153622,591.165606,518.4304732,128.7252883,129.7480795,126.8267306,125.2360794
nanu,n,a,M,n,u,M,-8.440300907,-8.668351517,-6.740364196,-7.301782325,0.01232,0.00522,0.00484,0.00435,0.04655,0.01791,0.02384,0.11682,12.08910915,14.98845989,14.8334378,17.0935558,62.58635556,64.43475369,63.51169324,60.7262017,657.0430584,689.0742205,662.1952943,587.5992571,123.218291,123.0591078,124.3767363,123.6473636,-9.911927856,-8.723684691,-9.354799928,-12.10459696,0.00771,0.00247,0.00309,0.04104,0.0313,0.02839,0.03699,0.2252,17.97256916,23.57152804,20.80919718,16.98784396,60.1082642,59.98408667,58.65638779,56.50800801,544.1454135,552.2393289,569.3639016,440.3745436,124.3479867,123.7627496,122.0647327,121.4022747
