subj,word,onset1,vowel1,tone1,onset2,vowel2,tone2,trial,block,specTilt_1,specTilt_2,specTilt_3,specTilt_4,jitter_1,jitter_2,jitter_3,jitter_4,shimmer_1,shimmer_2,shimmer_3,shimmer_4,hnr_1,hnr_2,hnr_3,hnr_4,amp_1,amp_2,amp_3,amp_4,f1_1,f1_2,f1_3,f1_4,f0_1,f0_2,f0_3,f0_4,specTilt_1_v2,specTilt_2_v2,specTilt_3_v2,specTilt_4_v2,jitter_1_v2,jitter_2_v2,jitter_3_v2,jitter_4_v2,shimmer_1_v2,shimmer_2_v2,shimmer_3_v2,shimmer_4_v2,hnr_1_v2,hnr_2_v2,hnr_3_v2,hnr_4_v2,amp_1_v2,amp_2_v2,amp_3_v2,amp_4_v2,f1_1_v2,f1_2_v2,f1_3_v2,f1_4_v2,f0_1_v2,f0_2_v2,f0_3_v2,f0_4_v2
mz1,nani,n,a,M,n,i,M,32,1,-11.13173769,-9.311566317,-8.486617408,-10.06187255,0.00728,0.00425,0.00286,0.00566,0.10732,0.04072,0.06435,0.10713,10.92814097,16.0249405,17.07356015,15.71975393,65.87434621,67.0561709,66.04906642,63.74709448,689.1722978,709.1130154,662.6558616,584.2279793,135.7455371,134.5025251,134.8764681,134.9770185,-13.35836261,-13.94702852,-13.49107966,-8.203567786,0.00452,0.0038,0.00312,0.02046,0.04983,0.03196,0.04381,0.24076,19.1232853,21.29744975,21.31961041,14.75108342,63.5923318,63.64004718,61.69521306,56.46837821,326.5045709,327.3916715,328.2609406,318.9591648,137.1447489,134.583096,134.4127954,131.9817495
mz1,nuna,n,u,L,n,a,M,33,1,-10.26823483,-8.492245679,-7.243060053,-6.551164647,0.09873,0.11449,0.14213,0.15309,0.06651,0.35727,NA,NA,3.603545925,2.666837057,0.95829268,-0.050790841,58.81308022,58.61933696,57.16137727,55.27990506,465.3100784,501.6850528,485.9082447,976.1850075,118.0248046,115.863038,113.5986815,115.5209988,-10.24354358,-8.903890206,-6.415637375,-2.200840814,0.0115,0.00288,0.00596,0.0106,0.09447,0.0187,0.11491,0.12348,13.40978095,17.86513239,14.33240436,12.37921129,64.92749876,66.08650701,63.02390665,54.41874728,669.008881,717.6761231,673.4742946,571.9471143,132.4473716,129.9034375,128.6330634,130.2823876
mz1,nini,n,i,M,n,i,M,34,1,-12.17361223,-14.33404765,-13.73019626,-12.82383045,0.01244,0.00269,0.0027,0.00305,0.09777,0.01001,0.02055,0.0537,20.29847061,23.16648204,19.78491656,19.24487852,64.64095286,66.12603636,66.14471904,64.90683738,333.7320798,329.3604639,323.9549689,314.558804,143.8668801,143.2204913,141.9384873,140.0161161,-11.11749686,-12.66190227,-10.62548692,-5.947836827,0.00239,0.00284,0.00714,0.02195,0.03116,0.03872,0.06749,0.11414,24.50496019,23.03341904,18.63463458,15.16039967,63.9067703,64.29603634,61.61405228,55.73732607,321.6885886,317.7633541,321.2494603,312.4658681,144.1572939,142.6893434,143.645448,138.6119171
mz1,nana,n,a,L,n,a,M,35,1,-10.37071335,-7.980095945,-7.882773595,-7.712591031,0.00593,0.00167,0.00702,0.00495,0.07193,0.00398,0.05065,0.16215,9.702452483,22.23766769,17.38702603,11.44898076,65.7569208,68.95166118,68.6453998,64.98040623,704.574319,726.7266426,713.789863,676.7915639,125.6489602,122.7070914,121.8685678,121.9792582,-11.45325764,-9.549068789,-8.511341302,-2.406997588,0.00745,0.00222,0.00483,0.01838,0.12721,0.02779,0.1123,0.08744,12.00413118,17.06468263,12.99889827,8.600298075,70.54402705,71.86772471,68.40417142,57.03775247,725.6352233,764.8325237,741.2104423,647.4393106,140.75113,139.2101169,140.4729686,142.2432939
mz1,nuni,n,u,M,n,i,H,36,1,-3.485183139,-3.45205014,-4.757033111,-5.992590474,0.00791,0.00308,0.00552,0.00321,0.02961,0.01758,0.02752,0.02772,18.55257286,21.54938645,18.2841955,19.9450148,63.10907302,63.64529687,63.44505572,62.47455793,561.6462802,652.5923846,765.4449084,948.316014,157.7321897,158.954475,157.2421429,155.3259062,9.632922831,11.95553439,11.58852285,13.29510781,0.00481,0.00134,0.00159,0.03073,0.01453,0.03119,0.0446,0.21953,17.45919276,22.72772871,20.92018828,15.54997496,64.79004045,64.63394491,62.46931524,56.01254151,456.7721739,481.0955217,586.5872803,571.0286781,177.0129456,179.2329583,177.9392568,170.8918544
mz1,nunu,n,u,M,n,u,L,37,1,-4.365572348,-3.947604518,-1.520363261,-12.07533793,0.00758,0.00228,0.00723,0.01427,0.05165,0.02609,0.02726,0.0232,18.22937896,22.13777908,14.89146747,11.39249643,63.19839968,64.38360049,63.9532415,63.7663958,668.6523635,704.3591079,631.0931988,745.1588859,153.9658001,156.5201604,152.1063652,141.9874834,-9.695628988,-9.262782801,-5.536681538,NA,0.07602,0.15727,NA,NA,NA,NA,NA,NA,4.250838961,2.132220047,-2.76245815,-2.118877301,61.21044066,59.03060221,54.77491508,49.5199536,675.9109641,632.1259559,695.980926,659.8652179,118.5277538,114.3055902,114.0460309,NA
mz1,nina,n,i,M,n,a,L,38,1,4.619075341,6.057421977,0.376142098,0.259260546,0.00764,0.00455,0.00147,0.00076,0.0135,0.01592,0.02112,0.0607,12.07351493,13.74848169,17.94265808,18.5142832,65.27834496,66.34625722,66.80837806,65.64876516,445.3513135,451.0647008,453.0874317,454.5376159,175.3671256,179.1937158,181.0120467,181.0011493,-2.10243542,-8.580489046,-5.438408399,NA,0.01971,0.01359,0.05153,NA,0.16137,0.02697,0.10728,NA,8.765715395,3.34983644,1.199406974,1.518102333,69.35951202,71.36700293,69.96518652,60.99939875,669.9304134,745.0396471,775.3954913,788.389641,168.3464316,159.0459917,151.0832237,NA
mz1,nanu,n,a,L,n,u,L,39,1,-6.565758148,-6.568560016,-6.673341253,-7.864930753,0.0482,0.00857,0.00889,NA,0.21706,0.07874,0.12366,NA,0.84370685,1.617033861,0.818169183,-1.376387576,66.69910985,67.7112984,66.59803675,59.64993178,742.0575852,745.9991218,718.4151698,641.4750417,120.5062642,117.9377792,115.841213,110.7828504,-11.64972145,-9.459837896,-8.955068838,-6.742698267,0.08902,0.17066,NA,NA,0.41832,NA,NA,NA,3.227151897,0.771720248,-1.853233997,-1.852880204,61.66720181,59.90149967,57.82830212,53.9722162,465.6687411,784.2885131,769.9903378,677.5771555,116.9159412,114.5439743,108.8230763,105.3446195
mz1,nuni,n,u,M,n,i,L,40,1,-13.3972006,-13.12404916,-13.5761019,-14.48420554,0.01612,0.00547,0.00677,0.01203,0.09492,0.01945,0.02849,0.073,21.16537039,20.8301084,17.35744293,13.56979643,64.53638559,66.1621866,66.44138559,64.67269886,607.7540908,614.8692378,575.9400245,492.1778778,141.7289874,142.6801145,141.3966966,134.6105225,-11.88637116,-11.35781202,-10.24529318,-4.223313201,0.10839,0.12512,0.23413,NA,NA,NA,NA,NA,2.271185471,1.658173322,0.823937984,-0.525264625,61.17644222,60.47696863,59.1291393,53.51711,415.1059168,424.3580657,376.2755238,352.2764271,113.1931915,110.1311758,108.8056655,116.6367957
mz1,ninu,n,i,M,n,u,L,41,1,-12.50424318,-14.80715693,-14.92775844,-14.70875491,0.01383,0.00204,0.00613,0.0078,0.05926,0.02773,0.03111,0.07844,17.81541627,19.89596775,13.06698627,12.92037698,63.83438626,66.65997154,66.96114233,64.32032154,324.4662654,314.5162158,322.9165332,331.854572,135.1774557,135.4011201,133.8064004,129.7147242,-10.15687136,-9.960644355,-6.332948223,-1.634481494,0.14258,NA,NA,NA,NA,NA,NA,NA,-1.471499037,-2.401894314,-1.478566228,-2.414037656,58.63017041,57.09544003,56.55246966,52.63621689,474.7523597,727.2047746,673.0510223,816.1122882,113.4475223,107.4314261,102.9353023,102.2664445
mz1,nuni,n,u,M,n,i,M,42,1,-13.64146475,-14.68828023,-14.26208619,-13.58026978,0.00425,0.00396,0.00161,0.0076,0.04438,0.01392,0.05276,0.05128,19.18089769,23.28979707,22.49704014,17.46853869,64.08440966,64.5292521,63.92192883,62.37882647,690.1732912,495.7673428,350.8504851,628.7973869,138.8677159,137.2826729,135.5329186,133.1155631,-14.44977731,-14.23124543,-14.26186297,-11.12267685,0.01528,0.00338,0.0032,0.00369,0.05803,0.0082,0.048,0.07023,19.22409313,18.37464778,19.54115616,19.23050988,64.69451848,65.38148088,63.97748467,60.99497633,342.8314042,348.8559097,346.4584242,358.5240584,136.6965847,134.490525,132.2379327,132.4869653
mz1,nuna,n,u,H,n,a,H,43,1,1.938224727,0.142839076,-1.76610213,-2.338167171,0.01085,0.00218,0.00244,0.00295,0.04976,0.03568,0.03172,0.06818,13.24459452,20.399213,19.00941044,21.39091602,61.38452977,61.93224228,61.88635102,60.66632585,810.0686201,582.5196085,649.263335,711.0928386,166.4908295,167.961825,166.8964343,165.2932927,-2.513189935,-3.092944548,-2.775328794,0.636010058,0.00439,0.00191,0.00371,0.01576,0.04923,0.03082,0.09195,0.21774,16.65501674,21.79809233,18.97205251,10.64355494,63.78047435,66.12449465,64.24701182,55.68515658,704.2285293,755.0614835,753.5379864,749.278132,161.94994,162.5945102,162.9657388,159.3273773
mz1,nana,n,a,L,n,a,H,44,1,-7.39289746,-8.114598485,-7.355634332,-7.931951478,NA,NA,NA,NA,NA,NA,NA,NA,-1.063812585,-1.126787392,-1.759730337,-2.59608862,62.6151891,63.80261519,63.74321849,61.15950957,747.8770814,772.2072524,773.4655494,739.8798017,117.1008767,115.4685325,115.3950805,115.3129426,-10.74600514,-7.613538403,-7.612889908,-4.067222994,0.00554,0.00306,0.00543,0.01573,0.05342,0.04228,0.07631,0.24633,14.5241105,17.71903328,13.65586416,6.59780363,66.30634689,67.11666931,64.82590703,57.52536679,757.5828714,774.4284789,759.6416302,765.7500166,133.5133417,132.8879325,132.8253321,134.4792766
mz1,nini,n,i,L,n,i,L,45,1,-8.760950044,-9.705951536,-10.91418068,-10.92868574,0.02798,0.00463,0.04769,0.14601,0.04255,0.0143,NA,0.39676,12.39267318,13.95985595,4.596953637,3.731389837,62.16570615,62.15752533,61.25373802,58.70891193,402.1907724,397.6122945,415.0645039,401.0108824,126.103338,120.2358567,116.7052133,112.8886333,-11.02960168,-13.24306533,-10.54461157,-8.624721813,0.08884,0.08532,0.09847,0.2193,0.41756,NA,0.41134,0.36244,5.273454187,5.044109331,4.22917775,2.247110149,61.12987814,61.0674606,59.67678346,55.30462235,365.4807004,379.3175663,394.3404555,366.685857,118.7687361,117.4646197,111.8419069,108.0708372
mz1,nanu,n,a,H,n,u,L,46,1,-3.711550186,-6.814728903,-6.012552619,-5.432485807,0.00338,0.00246,0.00267,0.00404,0.16011,0.03039,0.05598,0.15959,14.08617429,16.54145588,16.16436719,17.81860336,66.7572747,70.61660517,70.09996874,65.66593529,753.5253379,762.3623701,737.6335838,673.0199133,159.8735021,160.4731583,162.0878429,163.6171784,-6.04595397,-10.27153809,-11.0922551,-1.949675609,0.01611,0.02352,0.04163,NA,0.11059,0.12912,0.10342,NA,8.919463276,6.929696365,4.497102236,2.178399844,60.72940461,63.18324759,63.14386219,55.16351925,708.336332,553.0880256,624.5545383,701.7322886,157.7779002,145.0510647,128.5756953,117.6083128
mz1,nina,n,i,H,n,a,L,47,1,0.140309387,5.198376798,5.748003506,0.271330804,0.00647,0.00278,0.00211,0.00485,0.02692,0.02043,0.01856,0.01607,15.56905043,20.11522158,21.34752846,19.30677174,61.39889016,62.99368919,63.08929282,61.78113068,462.352757,474.271412,484.9686481,488.6094558,167.423833,171.5339687,171.6750333,169.5547439,-0.545773246,-5.374332239,-7.365122806,0.613116438,0.01879,0.01544,0.03649,NA,0.0693,0.02788,0.15392,NA,7.700290777,3.233887477,0.272372724,-0.59964037,66.17818343,69.10428455,67.94582448,55.32380208,691.1233847,730.4996474,744.479834,741.7828563,163.3395102,152.9137848,132.8909147,125.7139952
mz1,nana,n,a,L,n,a,L,48,1,-11.15269337,-7.464863893,-9.204146963,-9.484990122,0.01288,0.00284,0.00498,NA,0.07414,0.02026,0.02192,NA,9.662900381,16.00627592,13.83136593,3.864633975,63.938229,66.84043386,66.86447664,63.72655051,667.0059263,728.9353582,707.7190296,679.3736728,125.9249728,123.5060429,121.416958,117.4844768,-6.037876777,-8.598635487,1.465151999,NA,0.01911,NA,NA,NA,0.21916,NA,NA,NA,-0.209653638,-1.296269498,-1.331986156,-1.347296333,62.54635185,62.52864655,58.9878536,53.78486062,727.3286627,752.0774854,806.4186258,776.7323258,119.6713972,113.7785845,113.3312711,NA
mz1,nana,n,a,H,n,a,M,49,1,-7.888585104,-7.870250226,-7.242108751,-6.451612003,0.00452,0.00499,0.00435,0.00977,0.11448,0.01934,0.04618,0.20436,17.33788279,14.36056305,14.57924779,10.03914332,68.09011703,70.83313594,69.40019142,65.1636402,719.925301,739.0866204,702.8595347,612.6654916,149.8921277,152.945214,153.8454056,149.5530396,-10.94549881,-8.76731476,-7.713542978,-4.687675159,0.00552,0.00262,0.00528,0.01483,0.06759,0.02129,0.03933,0.1757,14.7409565,19.95399841,15.01856691,11.9801589,64.57587393,63.50584154,62.33617025,58.14573946,676.0505918,688.6265069,677.9284175,612.2966074,132.6577832,130.65985,129.3659882,130.2551212
mz1,nunu,n,u,M,n,u,H,50,1,-11.04954929,-13.16820634,-13.77152423,-12.83651766,0.00433,0.002,0.00305,0.00312,0.11039,0.02211,0.00975,0.05527,21.20641601,25.73919815,21.4412125,19.49963634,63.54167596,65.1866201,64.59132334,62.76061126,408.6768742,453.8965619,500.8757283,474.3823349,142.8032743,142.0123141,140.0161873,137.9557435,-1.448119161,-1.575787932,-0.879196002,-2.965715418,0.00435,0.00248,0.0028,0.00498,0.0441,0.03915,0.02647,0.06842,20.04502012,21.24203904,19.66574447,17.13963018,62.21956763,62.19787699,61.05638656,56.54286654,629.183262,609.8849733,669.8412127,463.6267727,163.9940536,163.1360771,159.9880194,155.0685027
mz1,nanu,n,a,L,n,u,H,51,1,-6.035552026,-7.303505002,-6.815507003,-8.432635323,NA,NA,NA,NA,NA,NA,NA,NA,-1.58180891,-0.689986945,-2.257340291,-5.341414735,60.70059629,63.09417113,61.77639786,58.26497354,722.8434066,751.8314029,718.835974,636.9195612,113.9428206,112.892232,113.652234,112.3057237,-9.445343114,-7.335576034,-7.868121235,-5.547942456,0.00986,0.00222,0.00343,0.00672,0.03702,0.03571,0.06271,0.15892,21.48851792,25.4796032,22.42499895,19.04563218,60.2707872,60.02531115,58.0531785,53.75447919,356.6216162,547.1820677,606.3842408,516.9691121,131.1212454,129.6746965,129.0423441,128.1721327
mz1,nani,n,a,L,n,i,H,52,1,-7.318365795,-7.563203629,-7.324896244,-8.725253984,0.14699,NA,NA,0.19001,NA,NA,NA,NA,-2.010155233,-1.557409314,-1.895490971,-4.039169119,61.31928403,62.50212266,61.18400688,57.87745938,712.4061202,725.0210702,672.79197,579.8482563,114.7170511,112.6211474,111.3703085,109.5728933,-8.078489794,-7.036849821,-7.722612107,7.624413808,0.20407,0.01773,0.01734,0.01454,0.30916,0.03247,0.11785,0.09449,3.022898889,13.24943196,10.19938314,15.67471174,60.18814911,62.2886381,59.66507938,54.08886969,354.8432816,354.1471738,380.8636126,412.2464874,116.4491657,127.4278154,147.4027546,152.4113516
mz1,nana,n,a,M,n,a,M,53,1,-11.57829552,-8.917669245,-10.04275018,-9.111124149,0.01389,0.00529,0.0027,0.00947,0.2161,0.0229,0.02926,0.10458,12.07557441,13.03991399,15.81133712,11.05247097,64.84072947,66.87557129,66.66924647,64.57637861,695.2515957,741.7014363,718.0672141,659.3446484,135.5410433,135.7740384,136.6051949,134.9301311,-11.49697406,-7.644253005,-6.026191742,-4.895967157,0.0065,0.00176,0.00835,0.01459,0.056,0.04702,0.05234,0.14928,12.69165437,15.94980982,12.85369221,9.912815971,63.25443811,63.14949484,59.79093707,53.9046402,653.3981876,690.4349125,684.6814786,649.3358782,132.3109189,130.5478146,132.7819136,136.3410984
mz1,nuna,n,u,L,n,a,L,54,1,-8.514038027,-8.61009469,-8.427140315,-9.345098683,0.16758,0.13751,0.15987,0.19075,0.40551,0.21333,0.25221,0.36221,1.660810591,2.312340372,2.019366503,1.715620594,60.68396876,60.46139734,59.2041487,57.9319375,819.1404638,694.4600277,471.6741045,882.5169659,117.3112779,114.2621702,111.638604,109.2833239,-9.697316488,-7.967621751,-6.226875647,-1.05418076,0.08644,NA,NA,NA,0.33753,NA,NA,NA,-3.809085155,-3.767455942,-2.558393363,-3.330880872,59.46858688,59.09810706,58.00516444,54.10138374,653.8868203,675.32768,688.969611,695.2438331,109.8012482,106.3803555,102.7379465,100.0630933
mz1,nanu,n,a,L,n,u,M,55,1,-8.147254577,-9.183392046,-7.187738569,-7.974845266,0.05662,NA,NA,NA,NA,NA,NA,NA,-2.303380905,-0.700319819,-1.129613519,-2.747590308,59.8651004,61.18004299,61.52780762,58.36953241,706.4514416,735.0213916,721.9050044,672.1567562,111.7539941,108.1171938,106.0563091,105.6502657,-11.18970577,-10.63152987,-7.336601146,-5.367959778,0.01227,0.00378,0.01048,0.04184,0.08357,0.03245,0.15147,0.1747,16.81999219,20.75659139,16.23712745,7.380277484,61.66381846,61.55777284,57.88125486,52.4503299,506.6691006,561.1881513,594.2650712,722.2687725,129.6053316,129.1048176,128.9258059,132.9690309
mz1,nina,n,i,L,n,a,M,56,1,-10.62421994,-11.36819573,-14.1639003,-12.49697735,0.13183,0.18187,0.19761,0.17338,NA,NA,NA,NA,2.855073791,2.12641815,2.328713033,3.277703468,57.48603532,58.02122691,57.77441407,56.80421258,440.0147785,437.8643702,441.36735,444.8337127,110.6502626,110.6205961,109.6090434,109.0972578,-10.01064597,-9.517896245,-9.554877685,-4.019747344,0.01475,0.00149,0.0049,0.02026,0.01675,0.01949,0.06776,0.2376,10.89364363,18.93291173,13.98668374,5.003444252,61.75301012,63.83641963,62.5785813,57.23444744,689.4906998,722.5706011,745.7288875,726.3870056,122.1667521,121.098701,121.2222455,123.932962
mz1,nuni,n,u,L,n,i,M,57,1,-9.401762347,-9.137044967,-9.228128537,-9.356234256,0.10635,0.09418,0.14195,0.16411,0.38402,NA,NA,0.44213,3.500800321,3.660327521,2.912274622,2.945358312,59.92067407,60.1027497,59.54140661,58.22792925,679.4956656,725.381352,777.9315737,284.9215792,115.0781601,113.6307883,112.2932622,110.6720177,-10.3972933,-11.93043601,-6.354184247,-5.900220483,0.00698,0.00895,0.0058,0.01536,0.04222,0.03819,0.08722,0.13631,18.6616232,14.25537763,16.14650882,13.60753954,62.34554112,63.07347605,59.42684443,53.43191585,360.4692444,367.9252779,382.5449881,375.6540527,131.456302,130.0665927,126.067296,125.8434817
mz1,nuna,n,u,M,n,a,M,58,1,-8.229749293,-4.710432478,-6.071157838,-6.378857026,0.00463,0.00515,0.00226,0.00293,0.01577,0.01976,0.01019,0.0872,27.44998722,20.31123648,23.68243958,24.07821464,60.46603678,60.98715453,61.31754765,60.05966908,520.0608817,598.9483353,626.0384825,820.7925294,122.2517791,123.2077777,123.4571054,122.3516271,-10.57815263,-9.212991681,-7.895119355,-1.821413375,0.01273,NA,NA,0.02398,0.07183,NA,NA,0.24407,3.441173323,-1.275874605,-2.006464002,3.260229562,62.98704729,64.01714608,62.07804974,56.28504229,697.9555231,728.9724528,731.6283711,698.7344289,121.9296449,119.4029064,119.8439123,122.409458
mz1,nani,n,a,H,n,i,H,59,1,-3.883765719,-3.65442049,-4.19160097,-3.997592535,0.00556,0.00387,0.00297,0.00435,0.16891,0.01319,0.04253,0.12737,17.45698743,16.16131811,17.15999908,17.25418731,66.23330592,69.32253148,68.10190392,64.02389307,756.6638677,774.3224762,748.450183,683.6184077,155.840016,158.0535622,159.3339667,159.1921655,-3.142268657,-2.963686209,-1.437904061,2.566844074,0.00424,0.00411,0.00129,0.01388,0.02662,0.03445,0.0293,0.21111,18.74723309,18.72653834,22.53857035,18.92610512,59.75198129,59.49317599,58.08487454,54.64665655,467.3150131,471.307902,496.4928381,510.4515898,160.6788327,160.1070903,160.7145541,156.7916794
mz1,nini,n,i,H,n,i,L,60,1,3.331915261,4.934385685,8.035839921,0.116150744,0.00698,0.00337,0.00392,0.00771,0.02602,0.01052,0.01947,0.06978,13.63074984,12.98561582,13.63808119,11.07624015,61.02835391,61.95675578,62.52177802,61.07610225,488.0638455,499.3436138,500.2995255,472.9426482,165.3894419,170.3327697,171.6564723,166.6871797,-2.010519306,-7.849245399,-10.92677184,-4.464034984,0.00722,0.02871,0.09739,NA,0.02215,0.05025,NA,NA,8.353190685,5.263479622,2.260858286,-1.533819544,60.61789401,61.86156453,61.10021881,54.04559938,431.2968709,385.803013,438.604823,443.3364498,158.8413593,144.1266659,117.6428611,101.2461727
mz1,nuni,n,u,H,n,i,L,61,1,0.833417917,2.375803096,-1.042207897,-4.799336832,0.00804,0.00172,0.0041,0.00805,0.05419,0.01548,0.0517,0.05945,14.55769739,20.65023762,16.24461525,13.26992835,62.83359192,63.91995324,63.14905639,61.40237011,655.4946451,669.4511627,722.869608,725.0538587,163.9192563,166.8234227,165.3513093,160.5603301,-7.032312586,-10.82458913,-11.28072507,-8.500991136,0.0079,0.02158,0.0771,0.21915,0.05357,0.0393,0.30341,0.13553,11.81490612,7.291820874,4.724303237,2.435700747,60.17632498,62.57801954,62.20710861,54.92725505,403.0939737,368.4648402,386.7786103,393.1892118,153.8735402,144.0276181,123.2806644,108.5749972
mz1,ninu,n,i,M,n,u,H,62,1,-13.07732814,-14.42780555,-16.24250791,-14.85172168,0.02492,0.00165,0.00341,0.00121,0.12988,0.00531,0.01895,0.05574,18.48234266,21.93306491,17.92635127,21.63370301,63.18576788,64.80763262,65.24612419,64.05130549,326.601907,325.3201064,325.1399478,320.4742715,138.9625363,137.0394665,135.8083291,136.3369672,-1.556539465,-2.42320489,-0.548797321,5.7355546,0.00549,0.00279,0.00306,0.02242,0.06034,0.05448,0.03717,0.12943,20.45688918,24.38542365,20.40418672,13.22918074,61.57942222,61.65590117,60.23649912,54.33575013,611.6982503,739.8427376,744.9317331,683.9421358,157.7781602,158.5551016,158.0073519,150.8919295
mz1,nuna,n,u,L,n,a,H,63,1,-9.785805905,-10.00075291,-10.57941173,-11.60896006,0.05977,0.07342,0.09267,0.11822,0.3388,NA,NA,NA,4.896178877,4.331298816,3.785346463,3.643979516,60.41996296,59.48130687,58.95271032,58.28430032,443.9961923,446.372906,444.78699,432.9448754,116.5805952,115.6829494,114.5048242,113.1007241,-11.23346191,-9.041804118,-9.520643332,-7.714537926,0.08907,0.01148,0.01258,0.01428,0.36332,0.04971,0.05772,0.13367,-0.899579183,3.274358549,4.428137531,5.373815276,61.7841544,66.74397906,66.10000833,62.29517692,552.3888834,726.5365971,750.1991412,658.0116883,114.9394564,121.0595524,131.4009399,145.5295116
mz1,nuna,n,u,M,n,a,L,64,1,-11.53247961,-13.56112468,-13.28304117,-14.13204346,0.00651,0.00709,0.00524,0.00627,0.14377,0.002,0.02129,0.05635,15.61038071,18.54348507,16.15655339,14.03804733,64.73386229,66.12118298,65.90482032,65.03352082,363.7799566,391.7031811,423.9441572,1179.242287,141.4214596,138.1905959,135.3314143,131.7418301,-13.94978827,-7.020070308,-5.595273761,-3.481057567,0.11394,NA,NA,NA,0.39655,NA,NA,NA,-1.095507674,-3.1804522,-2.182726229,-3.568021858,62.25668035,62.65692288,61.91834545,54.97126224,584.9436252,670.1727124,691.5754463,667.2540955,115.0221894,105.4823641,100.3976105,102.3065809
mz1,nunu,n,u,H,n,u,L,65,1,-11.06413166,-13.53296226,-13.48111459,-15.40904652,0.00817,0.00316,0.00115,0.00556,0.11514,0.01988,0.01928,0.02887,17.80358227,21.52658733,22.64401353,16.97731757,65.44254907,67.29823592,67.21309473,66.46786588,306.4664697,880.3500023,731.5196418,856.0653548,143.119821,141.5382658,140.252144,137.6852761,-12.46428896,-10.95240676,-10.50141853,-4.252516463,0.07802,NA,NA,NA,0.40386,NA,NA,NA,1.95464178,-1.195497466,-0.90401145,-1.090844275,61.67589195,59.59534463,58.15414027,54.41940552,444.9224448,463.9260958,502.0384336,476.0295291,115.1470135,108.9075421,102.6392046,100.3320256
