,subj,block,trial,error,F0_error,carrier_word,target_word,target_start,target_end,target_dur,target_sylons,target_sylonsvoice,target_sylonsclass,target_vowel,target_tone,target_sylonsdur,target_voweldur,specTilt_1,specTilt_2,specTilt_3,specTilt_4,jitter_1,jitter_2,jitter_3,jitter_4,shimmer_1,shimmer_2,shimmer_3,shimmer_4,hnr_1,hnr_2,hnr_3,hnr_4,amp_1,amp_2,amp_3,amp_4,f1_1,f1_2,f1_3,f1_4,f2_1,f2_2,f2_3,f2_4,f3_1,f3_2,f3_3,f3_4,f0_1,f0_2,f0_3,f0_4
302,MM02,5,50,FALSE,FALSE,say,lu,0.627935049,0.893957544,0.266022495,l,,sonorant,u,H,0.087656893,0.178365602,12.75755309,14.43868576,17.97447821,19.71379137,0.00521,0.00817,0.0077,0.03273,0.04768,0.10773,0.09346,0.19439,35.53928221,34.2634991,21.18868765,15.84498371,66.52565584,64.7504015,58.60490994,54.1364166,193.252399,172.6852591,727.8199005,829.8284829,1557.359847,1300.10515,1785.50191,1994.323902,3123.606639,3090.787706,3395.203953,3530.105795,134.2296402,134.7041599,135.7822883,141.6280742
303,MM02,5,51,FALSE,FALSE,say,la,0.634612271,0.863202031,0.22858976,l,,sonorant,a,L,0.084365782,0.144223978,-10.05035372,-10.96037163,NA,NA,NA,NA,NA,0.06719,NA,NA,NA,0.09581,1.084519658,1.46903779,1.564622859,0.236978532,57.91007781,56.58628958,55.33958566,51.35915821,768.617426,921.8836119,876.732846,860.6040869,1442.804191,1386.17966,1472.129458,1432.233268,2703.275333,2786.608666,2848.759022,2590.333232,93.59898592,89.03058363,NA,NA
304,MM02,5,52,FALSE,FALSE,say,ti,0.662575212,0.906775109,0.244199897,t,,obstruent,i,M,0.102392659,0.141807239,8.39398601,0.400524681,2.38270175,12.1239977,0.07382,0.02337,NA,0.03694,0.30277,NA,NA,0.06685,12.4284574,13.49450145,11.33680742,8.971425899,61.83797986,58.63712809,55.09135641,51.48707276,282.1296979,269.7814537,252.5451417,231.0257321,2232.706,2219.483076,2271.718005,2210.858467,2979.456042,3239.768357,3185.495387,3235.975637,123.1731732,118.0772214,113.7715657,113.7025418
305,MM02,5,53,FALSE,FALSE,say,lo,0.691700443,0.949227152,0.257526708,l,,sonorant,o,M,0.092382799,0.165143909,4.168516111,1.698674835,5.958725839,13.80250621,0.07279,NA,NA,0.03223,NA,NA,NA,0.29829,NA,NA,NA,NA,59.76865446,58.19071484,55.0479369,50.7209608,300.8790946,351.9721249,446.5042334,562.1030206,1208.993663,939.1939354,2039.204788,2379.72934,2820.949201,2695.743335,3495.96407,3782.883951,119.8229326,115.2504039,114.280443,122.1256895
306,MM02,5,54,FALSE,FALSE,say,ni,0.593735858,0.821657887,0.227922029,n,,sonorant,i,L,0.113005701,0.114916328,4.475460535,6.092438274,-10.7181834,-4.313486254,NA,NA,NA,NA,NA,NA,NA,NA,5.041972819,5.789262117,5.706763865,5.220599444,49.95942059,45.87414181,44.92254198,39.35020907,392.2677096,388.0387255,442.6647008,877.7481965,2285.984329,2280.090272,2275.789706,2286.594013,3156.318378,3115.662414,3223.875733,3370.039343,98.53322648,94.69000531,88.85911343,86.33647516
307,MM02,5,55,FALSE,FALSE,say,no,0.697107358,1.052170769,0.355063411,n,,sonorant,o,H,0.158338687,0.196724724,11.49296599,10.96409252,12.18272944,20.01639191,0.00634,0.00789,0.01166,0.0279,0.04028,0.01804,0.19338,0.18079,20.51617054,21.21111389,20.90154013,18.61730983,67.08331185,67.05880204,62.12169611,54.11210354,206.1010109,249.6016001,284.9774725,338.2811156,1170.085303,857.4460979,1492.709931,2173.215854,2879.940001,2987.133916,3209.502606,3484.852262,138.4506207,139.2617723,135.180373,136.3569254
308,MM02,5,56,FALSE,FALSE,say,la,0.733702241,1.035192957,0.301490716,l,,sonorant,a,M,0.108103623,0.193387093,2.773035685,0.086488491,1.525051172,10.91759635,0.0239,NA,NA,NA,0.00676,NA,NA,NA,-2.333280972,-2.894727709,1.23905392,2.391146384,60.92428859,58.40170162,55.59646667,52.35305582,628.4103308,620.9513682,598.8164996,1243.704985,1471.703414,1560.913584,1455.580117,2060.807066,2776.756941,2709.884023,2790.468681,3085.546297,119.4794689,113.179781,110.3082819,113.2245159
309,MM02,5,57,FALSE,FALSE,say,nE,1.481230408,1.853607792,0.372377384,n,,sonorant,E,M,0.138368931,0.234008453,2.973067605,1.947319054,0.543945078,12.60192685,0.01641,0.02671,NA,0.10712,0.22621,0.14762,NA,0.24607,4.066632757,4.401938681,4.543606018,5.764701155,61.35991339,60.05775127,57.57371688,54.39415936,485.1294479,608.9650447,886.8949769,823.8835,2001.928211,2066.065574,2072.408455,2050.612354,2721.344944,2867.215898,2883.557991,2699.892709,117.8820214,115.1655246,114.4191531,113.9198427
310,MM02,5,58,FALSE,FALSE,say,tu,0.749294242,0.980663977,0.231369735,t,,obstruent,u,L,0.125346689,0.106023047,-7.218935445,-14.75741646,-13.31233871,-8.530153473,0.08373,0.02779,0.13956,0.0658,0.45063,0.2366,NA,0.18925,9.095790631,2.359258083,-0.048500125,-3.443628983,50.98106617,51.09501706,50.31518,47.50480511,341.3998466,356.3973611,390.488053,405.7741712,1725.633299,1679.34624,1747.028304,1761.349796,3184.367611,3055.410975,3165.024407,3241.819729,93.43807602,88.22171838,85.36324297,85.16926178
311,MM02,5,59,FALSE,FALSE,say,lE,3.983930241,4.383807598,0.399877357,l,,sonorant,E,H,0.121719066,0.278158291,6.885084821,7.931960828,8.085894187,23.01615574,0.01237,0.0054,0.02628,0.01828,0.04702,0.04985,0.08967,0.19548,11.81908897,12.98642909,8.579804632,10.5139745,66.25898868,65.76050459,60.08055079,54.11358471,315.8742604,312.2481794,612.4578879,1801.009503,1982.069323,1985.365937,2031.429808,2455.579019,2684.857999,2696.720957,2800.248913,3452.344949,135.9696551,134.2715938,132.6317337,140.8861009
312,MM02,5,60,FALSE,FALSE,say,ni,0.730532002,1.098942099,0.368410097,n,,sonorant,i,H,0.127737298,0.240672799,10.82892918,12.99851923,13.19644946,19.12800923,0.00435,0.00326,0.00344,0.01863,0.02155,0.04099,0.09125,0.1889,29.96393631,33.2126936,24.50690746,19.24560593,70.55743767,69.82838815,65.71349597,58.47294106,210.8336666,287.925555,313.8491039,671.8629637,1678.953475,2628.448115,2557.751342,2483.504159,2995.678624,3670.319295,3539.189323,3596.222393,141.0522017,140.8549577,139.6518499,143.187024
313,MM02,5,61,FALSE,FALSE,say,tO,1.171415959,1.448525673,0.277109714,t,,obstruent,O,M,0.009281083,0.267828631,3.908110284,-2.176069904,-0.098192739,4.636757653,0.03204,NA,NA,0.09634,0.04032,NA,NA,0.00352,7.800071013,-5.393655369,-10.54625801,0.575970041,65.42406951,63.32741524,57.5860799,50.7483696,570.2822963,516.978178,513.9978714,791.2895727,1049.995946,760.729586,1078.398516,2711.515558,2866.259209,2745.78908,2860.77492,3312.390101,131.6325241,117.1362158,115.550859,116.6549472
314,MM02,5,62,FALSE,FALSE,say,tu,1.156130938,1.462935682,0.306804744,t,,obstruent,u,H,0.081710071,0.225094673,11.12682828,6.851200214,11.33096323,16.83416156,0.01771,0.00325,0.00778,0.01734,0.11002,0.04816,0.10316,0.16935,22.15934467,25.83802974,23.14907455,16.99003452,63.80537666,64.52429308,60.58867357,53.17637833,225.9210202,232.5540195,373.5713961,1006.91301,1859.135489,1781.842505,1871.721691,2201.372832,3058.269379,3164.746598,3513.326208,3789.080324,150.2764498,146.7783326,146.0518004,147.385411
315,MM02,5,63,FALSE,FALSE,say,na,0.656431571,0.923770087,0.267338517,n,,sonorant,a,L,0.12049088,0.146847637,-6.878074583,-11.95149335,-7.47610018,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.444192049,-3.038476763,-3.166326264,-2.547822775,55.7125517,52.93013119,50.10815081,46.83700988,642.7115749,673.1344075,739.1244796,842.1896731,1436.367986,1423.210216,1269.729325,1175.374819,2829.71218,2787.404987,2573.932565,2394.844175,95.65930591,87.99496522,83.09633772,NA
